Region,Year,Quarter,Emissions,Hazard Type,Minor Expectation,Medium Expectation,Major Expectation
3,2094,4,Medium,Water,1.3966,0.3364,0
3,2095,4,Medium,Water,1.393,0.3355,0
3,2096,4,Medium,Water,1.3894,0.3346,0
3,2097,4,Medium,Water,1.3858,0.3337,0
3,2098,4,Medium,Water,1.3822,0.3328,0
3,2099,4,Medium,Water,1.3786,0.3319,0
3,2100,4,Medium,Water,1.375,0.331,0
3,2101,4,Medium,Water,1.3713,0.3302,0
3,2102,4,Medium,Water,1.3676,0.3294,0
3,2103,4,Medium,Water,1.3639,0.3286,0
3,2104,4,Medium,Water,1.3602,0.3278,0
3,2105,4,Medium,Water,1.3565,0.327,0
3,2106,4,Medium,Water,1.3528,0.3262,0
3,2107,4,Medium,Water,1.3491,0.3254,0
3,2108,4,Medium,Water,1.3454,0.3246,0
3,2109,4,Medium,Water,1.3417,0.3238,0
3,2110,4,Medium,Water,1.338,0.323,0
3,2111,4,Medium,Water,1.3345,0.3221,0
3,2112,4,Medium,Water,1.331,0.3212,0
3,2113,4,Medium,Water,1.3275,0.3203,0
3,2114,4,Medium,Water,1.324,0.3194,0
3,2115,4,Medium,Water,1.3205,0.3185,0
3,2116,4,Medium,Water,1.317,0.3176,0
3,2117,4,Medium,Water,1.3135,0.3167,0
3,2118,4,Medium,Water,1.31,0.3158,0
3,2119,4,Medium,Water,1.3065,0.3149,0
3,2120,4,Medium,Water,1.303,0.314,0
3,2121,4,Medium,Water,1.2994,0.3131,0
3,2122,4,Medium,Water,1.2958,0.3122,0
3,2123,4,Medium,Water,1.2922,0.3113,0
3,2124,4,Medium,Water,1.2886,0.3104,0
3,2125,4,Medium,Water,1.285,0.3095,0
3,2126,4,Medium,Water,1.2814,0.3086,0
3,2127,4,Medium,Water,1.2778,0.3077,0
3,2128,4,Medium,Water,1.2742,0.3068,0
3,2129,4,Medium,Water,1.2706,0.3059,0
3,2130,4,Medium,Water,1.267,0.305,0
3,2131,4,Medium,Water,1.2636,0.3042,0
3,2132,4,Medium,Water,1.2602,0.3034,0
3,2133,4,Medium,Water,1.2568,0.3026,0
3,2134,4,Medium,Water,1.2534,0.3018,0
3,2135,4,Medium,Water,1.25,0.301,0
3,2136,4,Medium,Water,1.2466,0.3002,0
3,2137,4,Medium,Water,1.2432,0.2994,0
3,2138,4,Medium,Water,1.2398,0.2986,0
3,2139,4,Medium,Water,1.2364,0.2978,0
3,2140,4,Medium,Water,1.233,0.297,0
3,2141,4,Medium,Water,1.2295,0.2962,0
3,2142,4,Medium,Water,1.226,0.2954,0
3,2143,4,Medium,Water,1.2225,0.2946,0
3,2144,4,Medium,Water,1.219,0.2938,0
3,2145,4,Medium,Water,1.2155,0.293,0
3,2146,4,Medium,Water,1.212,0.2922,0
3,2147,4,Medium,Water,1.2085,0.2914,0
3,2148,4,Medium,Water,1.205,0.2906,0
3,2149,4,Medium,Water,1.2015,0.2898,0
3,2150,4,Medium,Water,1.198,0.289,0
4,2020,4,Medium,Water,0.333,0,0
4,2021,4,Medium,Water,0.3371,0,0
4,2022,4,Medium,Water,0.3412,0,0
4,2023,4,Medium,Water,0.3453,0,0
4,2024,4,Medium,Water,0.3494,0,0
4,2025,4,Medium,Water,0.3535,0,0
4,2026,4,Medium,Water,0.3576,0,0
4,2027,4,Medium,Water,0.3617,0,0
4,2028,4,Medium,Water,0.3658,0,0
4,2029,4,Medium,Water,0.3699,0,0
4,2030,4,Medium,Water,0.374,0,0
4,2031,4,Medium,Water,0.3782,0,0
4,2032,4,Medium,Water,0.3824,0,0
4,2033,4,Medium,Water,0.3866,0,0
4,2034,4,Medium,Water,0.3908,0,0
4,2035,4,Medium,Water,0.395,0,0
4,2036,4,Medium,Water,0.3992,0,0
4,2037,4,Medium,Water,0.4034,0,0
4,2038,4,Medium,Water,0.4076,0,0
4,2039,4,Medium,Water,0.4118,0,0
4,2040,4,Medium,Water,0.416,0,0
4,2041,4,Medium,Water,0.4197,0,0
4,2042,4,Medium,Water,0.4234,0,0
4,2043,4,Medium,Water,0.4271,0,0
4,2044,4,Medium,Water,0.4308,0,0
4,2045,4,Medium,Water,0.4345,0,0
4,2046,4,Medium,Water,0.4382,0,0
4,2047,4,Medium,Water,0.4419,0,0
4,2048,4,Medium,Water,0.4456,0,0
4,2049,4,Medium,Water,0.4493,0,0
4,2050,4,Medium,Water,0.453,0,0
4,2051,4,Medium,Water,0.4557,0,0
4,2052,4,Medium,Water,0.4584,0,0
4,2053,4,Medium,Water,0.4611,0,0
4,2054,4,Medium,Water,0.4638,0,0
4,2055,4,Medium,Water,0.4665,0,0
4,2056,4,Medium,Water,0.4692,0,0
4,2057,4,Medium,Water,0.4719,0,0
4,2058,4,Medium,Water,0.4746,0,0
4,2059,4,Medium,Water,0.4773,0,0
4,2060,4,Medium,Water,0.48,0,0
4,2061,4,Medium,Water,0.4813,0,0
4,2062,4,Medium,Water,0.4826,0,0
4,2063,4,Medium,Water,0.4839,0,0
4,2064,4,Medium,Water,0.4852,0,0
4,2065,4,Medium,Water,0.4865,0,0
4,2066,4,Medium,Water,0.4878,0,0
4,2067,4,Medium,Water,0.4891,0,0
4,2068,4,Medium,Water,0.4904,0,0
4,2069,4,Medium,Water,0.4917,0,0
4,2070,4,Medium,Water,0.493,0,0
4,2071,4,Medium,Water,0.4931,0,0
4,2072,4,Medium,Water,0.4932,0,0
4,2073,4,Medium,Water,0.4933,0,0
4,2074,4,Medium,Water,0.4934,0,0
4,2075,4,Medium,Water,0.4935,0,0
4,2076,4,Medium,Water,0.4936,0,0
4,2077,4,Medium,Water,0.4937,0,0
4,2078,4,Medium,Water,0.4938,0,0
4,2079,4,Medium,Water,0.4939,0,0
4,2080,4,Medium,Water,0.494,0,0
4,2081,4,Medium,Water,0.4932,0,0
4,2082,4,Medium,Water,0.4924,0,0
4,2083,4,Medium,Water,0.4916,0,0
4,2084,4,Medium,Water,0.4908,0,0
4,2085,4,Medium,Water,0.49,0,0
4,2086,4,Medium,Water,0.4892,0,0
4,2087,4,Medium,Water,0.4884,0,0
4,2088,4,Medium,Water,0.4876,0,0
4,2089,4,Medium,Water,0.4868,0,0
4,2090,4,Medium,Water,0.486,0,0
4,2091,4,Medium,Water,0.4847,0,0
4,2092,4,Medium,Water,0.4834,0,0
4,2093,4,Medium,Water,0.4821,0,0
4,2094,4,Medium,Water,0.4808,0,0
4,2095,4,Medium,Water,0.4795,0,0
4,2096,4,Medium,Water,0.4782,0,0
4,2097,4,Medium,Water,0.4769,0,0
4,2098,4,Medium,Water,0.4756,0,0
4,2099,4,Medium,Water,0.4743,0,0
4,2100,4,Medium,Water,0.473,0,0
4,2101,4,Medium,Water,0.4718,0,0
4,2102,4,Medium,Water,0.4706,0,0
4,2103,4,Medium,Water,0.4694,0,0
4,2104,4,Medium,Water,0.4682,0,0
4,2105,4,Medium,Water,0.467,0,0
4,2106,4,Medium,Water,0.4658,0,0
4,2107,4,Medium,Water,0.4646,0,0
4,2108,4,Medium,Water,0.4634,0,0
4,2109,4,Medium,Water,0.4622,0,0
4,2110,4,Medium,Water,0.461,0,0
4,2111,4,Medium,Water,0.4598,0,0
4,2112,4,Medium,Water,0.4586,0,0
4,2113,4,Medium,Water,0.4574,0,0
4,2114,4,Medium,Water,0.4562,0,0
4,2115,4,Medium,Water,0.455,0,0
4,2116,4,Medium,Water,0.4538,0,0
4,2117,4,Medium,Water,0.4526,0,0
4,2118,4,Medium,Water,0.4514,0,0
4,2119,4,Medium,Water,0.4502,0,0
4,2120,4,Medium,Water,0.449,0,0
4,2121,4,Medium,Water,0.4477,0,0
4,2122,4,Medium,Water,0.4464,0,0
4,2123,4,Medium,Water,0.4451,0,0
4,2124,4,Medium,Water,0.4438,0,0
4,2125,4,Medium,Water,0.4425,0,0
4,2126,4,Medium,Water,0.4412,0,0
4,2127,4,Medium,Water,0.4399,0,0
4,2128,4,Medium,Water,0.4386,0,0
4,2129,4,Medium,Water,0.4373,0,0
4,2130,4,Medium,Water,0.436,0,0
4,2131,4,Medium,Water,0.4348,0,0
4,2132,4,Medium,Water,0.4336,0,0
4,2133,4,Medium,Water,0.4324,0,0
4,2134,4,Medium,Water,0.4312,0,0
4,2135,4,Medium,Water,0.43,0,0
4,2136,4,Medium,Water,0.4288,0,0
4,2137,4,Medium,Water,0.4276,0,0
4,2138,4,Medium,Water,0.4264,0,0
4,2139,4,Medium,Water,0.4252,0,0
4,2140,4,Medium,Water,0.424,0,0
4,2141,4,Medium,Water,0.4229,0,0
4,2142,4,Medium,Water,0.4218,0,0
4,2143,4,Medium,Water,0.4207,0,0
4,2144,4,Medium,Water,0.4196,0,0
4,2145,4,Medium,Water,0.4185,0,0
4,2146,4,Medium,Water,0.4174,0,0
4,2147,4,Medium,Water,0.4163,0,0
4,2148,4,Medium,Water,0.4152,0,0
4,2149,4,Medium,Water,0.4141,0,0
4,2150,4,Medium,Water,0.413,0,0
5,2020,4,Medium,Water,0.067,0,0
5,2021,4,Medium,Water,0.0678,0,0
5,2022,4,Medium,Water,0.0686,0,0
5,2023,4,Medium,Water,0.0694,0,0
5,2024,4,Medium,Water,0.0702,0,0
5,2025,4,Medium,Water,0.071,0,0
5,2026,4,Medium,Water,0.0718,0,0
5,2027,4,Medium,Water,0.0726,0,0
5,2028,4,Medium,Water,0.0734,0,0
5,2029,4,Medium,Water,0.0742,0,0
5,2030,4,Medium,Water,0.075,0,0
5,2031,4,Medium,Water,0.0759,0,0
5,2032,4,Medium,Water,0.0768,0,0
5,2033,4,Medium,Water,0.0777,0,0
5,2034,4,Medium,Water,0.0786,0,0
5,2035,4,Medium,Water,0.0795,0,0
5,2036,4,Medium,Water,0.0804,0,0
5,2037,4,Medium,Water,0.0813,0,0
5,2038,4,Medium,Water,0.0822,0,0
5,2039,4,Medium,Water,0.0831,0,0
5,2040,4,Medium,Water,0.084,0,0
5,2041,4,Medium,Water,0.0847,0,0
5,2042,4,Medium,Water,0.0854,0,0
5,2043,4,Medium,Water,0.0861,0,0
5,2044,4,Medium,Water,0.0868,0,0
5,2045,4,Medium,Water,0.0875,0,0
5,2046,4,Medium,Water,0.0882,0,0
5,2047,4,Medium,Water,0.0889,0,0
5,2048,4,Medium,Water,0.0896,0,0
5,2049,4,Medium,Water,0.0903,0,0
5,2050,4,Medium,Water,0.091,0,0
5,2051,4,Medium,Water,0.0916,0,0
5,2052,4,Medium,Water,0.0922,0,0
5,2053,4,Medium,Water,0.0928,0,0
5,2054,4,Medium,Water,0.0934,0,0
5,2055,4,Medium,Water,0.094,0,0
5,2056,4,Medium,Water,0.0946,0,0
5,2057,4,Medium,Water,0.0952,0,0
5,2058,4,Medium,Water,0.0958,0,0
5,2059,4,Medium,Water,0.0964,0,0
5,2060,4,Medium,Water,0.097,0,0
5,2061,4,Medium,Water,0.0972,0,0
5,2062,4,Medium,Water,0.0974,0,0
5,2063,4,Medium,Water,0.0976,0,0
5,2064,4,Medium,Water,0.0978,0,0
5,2065,4,Medium,Water,0.098,0,0
5,2066,4,Medium,Water,0.0982,0,0
5,2067,4,Medium,Water,0.0984,0,0
5,2068,4,Medium,Water,0.0986,0,0
5,2069,4,Medium,Water,0.0988,0,0
5,2070,4,Medium,Water,0.099,0,0
5,2071,4,Medium,Water,0.099,0,0
5,2072,4,Medium,Water,0.099,0,0
5,2073,4,Medium,Water,0.099,0,0
5,2074,4,Medium,Water,0.099,0,0
5,2075,4,Medium,Water,0.099,0,0
5,2076,4,Medium,Water,0.099,0,0
5,2077,4,Medium,Water,0.099,0,0
5,2078,4,Medium,Water,0.099,0,0
5,2079,4,Medium,Water,0.099,0,0
5,2080,4,Medium,Water,0.099,0,0
5,2081,4,Medium,Water,0.0989,0,0
5,2082,4,Medium,Water,0.0988,0,0
5,2083,4,Medium,Water,0.0987,0,0
5,2084,4,Medium,Water,0.0986,0,0
5,2085,4,Medium,Water,0.0985,0,0
5,2086,4,Medium,Water,0.0984,0,0
5,2087,4,Medium,Water,0.0983,0,0
5,2088,4,Medium,Water,0.0982,0,0
5,2089,4,Medium,Water,0.0981,0,0
5,2090,4,Medium,Water,0.098,0,0
5,2091,4,Medium,Water,0.0977,0,0
5,2092,4,Medium,Water,0.0974,0,0
5,2093,4,Medium,Water,0.0971,0,0
5,2094,4,Medium,Water,0.0968,0,0
5,2095,4,Medium,Water,0.0965,0,0
5,2096,4,Medium,Water,0.0962,0,0
5,2097,4,Medium,Water,0.0959,0,0
5,2098,4,Medium,Water,0.0956,0,0
5,2099,4,Medium,Water,0.0953,0,0
5,2100,4,Medium,Water,0.095,0,0
5,2101,4,Medium,Water,0.0948,0,0
5,2102,4,Medium,Water,0.0946,0,0
5,2103,4,Medium,Water,0.0944,0,0
5,2104,4,Medium,Water,0.0942,0,0
5,2105,4,Medium,Water,0.094,0,0
5,2106,4,Medium,Water,0.0938,0,0
5,2107,4,Medium,Water,0.0936,0,0
5,2108,4,Medium,Water,0.0934,0,0
5,2109,4,Medium,Water,0.0932,0,0
5,2110,4,Medium,Water,0.093,0,0
5,2111,4,Medium,Water,0.0927,0,0
5,2112,4,Medium,Water,0.0924,0,0
5,2113,4,Medium,Water,0.0921,0,0
5,2114,4,Medium,Water,0.0918,0,0
5,2115,4,Medium,Water,0.0915,0,0
5,2116,4,Medium,Water,0.0912,0,0
5,2117,4,Medium,Water,0.0909,0,0
5,2118,4,Medium,Water,0.0906,0,0
5,2119,4,Medium,Water,0.0903,0,0
5,2120,4,Medium,Water,0.09,0,0
5,2121,4,Medium,Water,0.0898,0,0
5,2122,4,Medium,Water,0.0896,0,0
5,2123,4,Medium,Water,0.0894,0,0
5,2124,4,Medium,Water,0.0892,0,0
5,2125,4,Medium,Water,0.089,0,0
5,2126,4,Medium,Water,0.0888,0,0
5,2127,4,Medium,Water,0.0886,0,0
5,2128,4,Medium,Water,0.0884,0,0
5,2129,4,Medium,Water,0.0882,0,0
5,2130,4,Medium,Water,0.088,0,0
5,2131,4,Medium,Water,0.0877,0,0
5,2132,4,Medium,Water,0.0874,0,0
5,2133,4,Medium,Water,0.0871,0,0
5,2134,4,Medium,Water,0.0868,0,0
5,2135,4,Medium,Water,0.0865,0,0
5,2136,4,Medium,Water,0.0862,0,0
5,2137,4,Medium,Water,0.0859,0,0
5,2138,4,Medium,Water,0.0856,0,0
5,2139,4,Medium,Water,0.0853,0,0
5,2140,4,Medium,Water,0.085,0,0
5,2141,4,Medium,Water,0.0848,0,0
5,2142,4,Medium,Water,0.0846,0,0
5,2143,4,Medium,Water,0.0844,0,0
5,2144,4,Medium,Water,0.0842,0,0
5,2145,4,Medium,Water,0.084,0,0
5,2146,4,Medium,Water,0.0838,0,0
5,2147,4,Medium,Water,0.0836,0,0
5,2148,4,Medium,Water,0.0834,0,0
5,2149,4,Medium,Water,0.0832,0,0
5,2150,4,Medium,Water,0.083,0,0
6,2020,4,Medium,Water,0,0,0
6,2021,4,Medium,Water,0,0,0
6,2022,4,Medium,Water,0,0,0
6,2023,4,Medium,Water,0,0,0
6,2024,4,Medium,Water,0,0,0
6,2025,4,Medium,Water,0,0,0
6,2026,4,Medium,Water,0,0,0
6,2027,4,Medium,Water,0,0,0
6,2028,4,Medium,Water,0,0,0
6,2029,4,Medium,Water,0,0,0
6,2030,4,Medium,Water,0,0,0
6,2031,4,Medium,Water,0,0,0
6,2032,4,Medium,Water,0,0,0
6,2033,4,Medium,Water,0,0,0
6,2034,4,Medium,Water,0,0,0
6,2035,4,Medium,Water,0,0,0
6,2036,4,Medium,Water,0,0,0
6,2037,4,Medium,Water,0,0,0
6,2038,4,Medium,Water,0,0,0
6,2039,4,Medium,Water,0,0,0
6,2040,4,Medium,Water,0,0,0
6,2041,4,Medium,Water,0,0,0
6,2042,4,Medium,Water,0,0,0
6,2043,4,Medium,Water,0,0,0
6,2044,4,Medium,Water,0,0,0
6,2045,4,Medium,Water,0,0,0
6,2046,4,Medium,Water,0,0,0
6,2047,4,Medium,Water,0,0,0
6,2048,4,Medium,Water,0,0,0
6,2049,4,Medium,Water,0,0,0
6,2050,4,Medium,Water,0,0,0
6,2051,4,Medium,Water,0,0,0
6,2052,4,Medium,Water,0,0,0
6,2053,4,Medium,Water,0,0,0
6,2054,4,Medium,Water,0,0,0
6,2055,4,Medium,Water,0,0,0
6,2056,4,Medium,Water,0,0,0
6,2057,4,Medium,Water,0,0,0
6,2058,4,Medium,Water,0,0,0
6,2059,4,Medium,Water,0,0,0
6,2060,4,Medium,Water,0,0,0
6,2061,4,Medium,Water,0,0,0
6,2062,4,Medium,Water,0,0,0
6,2063,4,Medium,Water,0,0,0
6,2064,4,Medium,Water,0,0,0
6,2065,4,Medium,Water,0,0,0
6,2066,4,Medium,Water,0,0,0
6,2067,4,Medium,Water,0,0,0
6,2068,4,Medium,Water,0,0,0
6,2069,4,Medium,Water,0,0,0
6,2070,4,Medium,Water,0,0,0
6,2071,4,Medium,Water,0,0,0
6,2072,4,Medium,Water,0,0,0
6,2073,4,Medium,Water,0,0,0
6,2074,4,Medium,Water,0,0,0
6,2075,4,Medium,Water,0,0,0
6,2076,4,Medium,Water,0,0,0
6,2077,4,Medium,Water,0,0,0
6,2078,4,Medium,Water,0,0,0
6,2079,4,Medium,Water,0,0,0
6,2080,4,Medium,Water,0,0,0
6,2081,4,Medium,Water,0,0,0
6,2082,4,Medium,Water,0,0,0
6,2083,4,Medium,Water,0,0,0
6,2084,4,Medium,Water,0,0,0
6,2085,4,Medium,Water,0,0,0
6,2086,4,Medium,Water,0,0,0
6,2087,4,Medium,Water,0,0,0
6,2088,4,Medium,Water,0,0,0
6,2089,4,Medium,Water,0,0,0
6,2090,4,Medium,Water,0,0,0
6,2091,4,Medium,Water,0,0,0
6,2092,4,Medium,Water,0,0,0
6,2093,4,Medium,Water,0,0,0
6,2094,4,Medium,Water,0,0,0
6,2095,4,Medium,Water,0,0,0
6,2096,4,Medium,Water,0,0,0
6,2097,4,Medium,Water,0,0,0
6,2098,4,Medium,Water,0,0,0
6,2099,4,Medium,Water,0,0,0
6,2100,4,Medium,Water,0,0,0
6,2101,4,Medium,Water,0,0,0
6,2102,4,Medium,Water,0,0,0
6,2103,4,Medium,Water,0,0,0
6,2104,4,Medium,Water,0,0,0
6,2105,4,Medium,Water,0,0,0
6,2106,4,Medium,Water,0,0,0
6,2107,4,Medium,Water,0,0,0
6,2108,4,Medium,Water,0,0,0
6,2109,4,Medium,Water,0,0,0
6,2110,4,Medium,Water,0,0,0
6,2111,4,Medium,Water,0,0,0
6,2112,4,Medium,Water,0,0,0
6,2113,4,Medium,Water,0,0,0
6,2114,4,Medium,Water,0,0,0
6,2115,4,Medium,Water,0,0,0
6,2116,4,Medium,Water,0,0,0
6,2117,4,Medium,Water,0,0,0
6,2118,4,Medium,Water,0,0,0
6,2119,4,Medium,Water,0,0,0
6,2120,4,Medium,Water,0,0,0
6,2121,4,Medium,Water,0,0,0
6,2122,4,Medium,Water,0,0,0
6,2123,4,Medium,Water,0,0,0
6,2124,4,Medium,Water,0,0,0
6,2125,4,Medium,Water,0,0,0
6,2126,4,Medium,Water,0,0,0
6,2127,4,Medium,Water,0,0,0
6,2128,4,Medium,Water,0,0,0
6,2129,4,Medium,Water,0,0,0
6,2130,4,Medium,Water,0,0,0
6,2131,4,Medium,Water,0,0,0
6,2132,4,Medium,Water,0,0,0
6,2133,4,Medium,Water,0,0,0
6,2134,4,Medium,Water,0,0,0
6,2135,4,Medium,Water,0,0,0
6,2136,4,Medium,Water,0,0,0
6,2137,4,Medium,Water,0,0,0
6,2138,4,Medium,Water,0,0,0
6,2139,4,Medium,Water,0,0,0
6,2140,4,Medium,Water,0,0,0
6,2141,4,Medium,Water,0,0,0
6,2142,4,Medium,Water,0,0,0
6,2143,4,Medium,Water,0,0,0
6,2144,4,Medium,Water,0,0,0
6,2145,4,Medium,Water,0,0,0
6,2146,4,Medium,Water,0,0,0
6,2147,4,Medium,Water,0,0,0
6,2148,4,Medium,Water,0,0,0
6,2149,4,Medium,Water,0,0,0
6,2150,4,Medium,Water,0,0,0
1,2020,1,Very High,Water,0.2,0,0.033
1,2021,1,Very High,Water,0.2036,0,0.0336
1,2022,1,Very High,Water,0.2072,0,0.0342
1,2023,1,Very High,Water,0.2108,0,0.0348
1,2024,1,Very High,Water,0.2144,0,0.0354
1,2025,1,Very High,Water,0.218,0,0.036
1,2026,1,Very High,Water,0.2216,0,0.0366
1,2027,1,Very High,Water,0.2252,0,0.0372
1,2028,1,Very High,Water,0.2288,0,0.0378
1,2029,1,Very High,Water,0.2324,0,0.0384
1,2030,1,Very High,Water,0.236,0,0.039
1,2031,1,Very High,Water,0.2411,0,0.0398
1,2032,1,Very High,Water,0.2462,0,0.0406
1,2033,1,Very High,Water,0.2513,0,0.0414
1,2034,1,Very High,Water,0.2564,0,0.0422
1,2035,1,Very High,Water,0.2615,0,0.043
1,2036,1,Very High,Water,0.2666,0,0.0438
1,2037,1,Very High,Water,0.2717,0,0.0446
1,2038,1,Very High,Water,0.2768,0,0.0454
1,2039,1,Very High,Water,0.2819,0,0.0462
1,2040,1,Very High,Water,0.287,0,0.047
1,2041,1,Very High,Water,0.2943,0,0.0482
1,2042,1,Very High,Water,0.3016,0,0.0494
1,2043,1,Very High,Water,0.3089,0,0.0506
1,2044,1,Very High,Water,0.3162,0,0.0518
1,2045,1,Very High,Water,0.3235,0,0.053
1,2046,1,Very High,Water,0.3308,0,0.0542
1,2047,1,Very High,Water,0.3381,0,0.0554
1,2048,1,Very High,Water,0.3454,0,0.0566
1,2049,1,Very High,Water,0.3527,0,0.0578
1,2050,1,Very High,Water,0.36,0,0.059
1,2051,1,Very High,Water,0.3704,0,0.0608
1,2052,1,Very High,Water,0.3808,0,0.0626
1,2053,1,Very High,Water,0.3912,0,0.0644
1,2054,1,Very High,Water,0.4016,0,0.0662
1,2055,1,Very High,Water,0.412,0,0.068
1,2056,1,Very High,Water,0.4224,0,0.0698
1,2057,1,Very High,Water,0.4328,0,0.0716
1,2058,1,Very High,Water,0.4432,0,0.0734
1,2059,1,Very High,Water,0.4536,0,0.0752
1,2060,1,Very High,Water,0.464,0,0.077
1,2061,1,Very High,Water,0.4788,0,0.0794
1,2062,1,Very High,Water,0.4936,0,0.0818
1,2063,1,Very High,Water,0.5084,0,0.0842
1,2064,1,Very High,Water,0.5232,0,0.0866
1,2065,1,Very High,Water,0.538,0,0.089
1,2066,1,Very High,Water,0.5528,0,0.0914
1,2067,1,Very High,Water,0.5676,0,0.0938
1,2068,1,Very High,Water,0.5824,0,0.0962
1,2069,1,Very High,Water,0.5972,0,0.0986
1,2070,1,Very High,Water,0.612,0,0.101
1,2071,1,Very High,Water,0.6322,0,0.1043
1,2072,1,Very High,Water,0.6524,0,0.1076
1,2073,1,Very High,Water,0.6726,0,0.1109
1,2074,1,Very High,Water,0.6928,0,0.1142
1,2075,1,Very High,Water,0.713,0,0.1175
1,2076,1,Very High,Water,0.7332,0,0.1208
1,2077,1,Very High,Water,0.7534,0,0.1241
1,2078,1,Very High,Water,0.7736,0,0.1274
1,2079,1,Very High,Water,0.7938,0,0.1307
1,2080,1,Very High,Water,0.814,0,0.134
1,2081,1,Very High,Water,0.8393,0,0.1382
1,2082,1,Very High,Water,0.8646,0,0.1424
1,2083,1,Very High,Water,0.8899,0,0.1466
1,2084,1,Very High,Water,0.9152,0,0.1508
1,2085,1,Very High,Water,0.9405,0,0.155
1,2086,1,Very High,Water,0.9658,0,0.1592
1,2087,1,Very High,Water,0.9911,0,0.1634
1,2088,1,Very High,Water,1.0164,0,0.1676
1,2089,1,Very High,Water,1.0417,0,0.1718
1,2090,1,Very High,Water,1.067,0,0.176
1,2091,1,Very High,Water,1.0965,0,0.1809
1,2092,1,Very High,Water,1.126,0,0.1858
1,2093,1,Very High,Water,1.1555,0,0.1907
1,2094,1,Very High,Water,1.185,0,0.1956
1,2095,1,Very High,Water,1.2145,0,0.2005
1,2096,1,Very High,Water,1.244,0,0.2054
1,2097,1,Very High,Water,1.2735,0,0.2103
1,2098,1,Very High,Water,1.303,0,0.2152
1,2099,1,Very High,Water,1.3325,0,0.2201
1,2100,1,Very High,Water,1.362,0,0.225
1,2101,1,Very High,Water,1.3951,0,0.2304
1,2102,1,Very High,Water,1.4282,0,0.2358
1,2103,1,Very High,Water,1.4613,0,0.2412
1,2104,1,Very High,Water,1.4944,0,0.2466
1,2105,1,Very High,Water,1.5275,0,0.252
1,2106,1,Very High,Water,1.5606,0,0.2574
1,2107,1,Very High,Water,1.5937,0,0.2628
1,2108,1,Very High,Water,1.6268,0,0.2682
1,2109,1,Very High,Water,1.6599,0,0.2736
1,2110,1,Very High,Water,1.693,0,0.279
1,2111,1,Very High,Water,1.7297,0,0.2851
1,2112,1,Very High,Water,1.7664,0,0.2912
1,2113,1,Very High,Water,1.8031,0,0.2973
1,2114,1,Very High,Water,1.8398,0,0.3034
1,2115,1,Very High,Water,1.8765,0,0.3095
1,2116,1,Very High,Water,1.9132,0,0.3156
1,2117,1,Very High,Water,1.9499,0,0.3217
1,2118,1,Very High,Water,1.9866,0,0.3278
1,2119,1,Very High,Water,2.0233,0,0.3339
1,2120,1,Very High,Water,2.06,0,0.34
1,2121,1,Very High,Water,2.1003,0,0.3466
1,2122,1,Very High,Water,2.1406,0,0.3532
1,2123,1,Very High,Water,2.1809,0,0.3598
1,2124,1,Very High,Water,2.2212,0,0.3664
1,2125,1,Very High,Water,2.2615,0,0.373
1,2126,1,Very High,Water,2.3018,0,0.3796
1,2127,1,Very High,Water,2.3421,0,0.3862
1,2128,1,Very High,Water,2.3824,0,0.3928
1,2129,1,Very High,Water,2.4227,0,0.3994
1,2130,1,Very High,Water,2.463,0,0.406
1,2131,1,Very High,Water,2.5069,0,0.4133
1,2132,1,Very High,Water,2.5508,0,0.4206
1,2133,1,Very High,Water,2.5947,0,0.4279
1,2134,1,Very High,Water,2.6386,0,0.4352
1,2135,1,Very High,Water,2.6825,0,0.4425
1,2136,1,Very High,Water,2.7264,0,0.4498
1,2137,1,Very High,Water,2.7703,0,0.4571
1,2138,1,Very High,Water,2.8142,0,0.4644
1,2139,1,Very High,Water,2.8581,0,0.4717
1,2140,1,Very High,Water,2.902,0,0.479
1,2141,1,Very High,Water,2.9495,0,0.4868
1,2142,1,Very High,Water,2.997,0,0.4946
1,2143,1,Very High,Water,3.0445,0,0.5024
1,2144,1,Very High,Water,3.092,0,0.5102
1,2145,1,Very High,Water,3.1395,0,0.518
1,2146,1,Very High,Water,3.187,0,0.5258
1,2147,1,Very High,Water,3.2345,0,0.5336
1,2148,1,Very High,Water,3.282,0,0.5414
1,2149,1,Very High,Water,3.3295,0,0.5492
1,2150,1,Very High,Water,3.377,0,0.557
2,2020,1,Very High,Water,0.033,0.033,0.033
2,2021,1,Very High,Water,0.0336,0.0336,0.0336
2,2022,1,Very High,Water,0.0342,0.0342,0.0342
2,2023,1,Very High,Water,0.0348,0.0348,0.0348
2,2024,1,Very High,Water,0.0354,0.0354,0.0354
2,2025,1,Very High,Water,0.036,0.036,0.036
2,2026,1,Very High,Water,0.0366,0.0366,0.0366
2,2027,1,Very High,Water,0.0372,0.0372,0.0372
2,2028,1,Very High,Water,0.0378,0.0378,0.0378
2,2029,1,Very High,Water,0.0384,0.0384,0.0384
2,2030,1,Very High,Water,0.039,0.039,0.039
2,2031,1,Very High,Water,0.0398,0.0398,0.0398
2,2032,1,Very High,Water,0.0406,0.0406,0.0406
2,2033,1,Very High,Water,0.0414,0.0414,0.0414
2,2034,1,Very High,Water,0.0422,0.0422,0.0422
2,2035,1,Very High,Water,0.043,0.043,0.043
2,2036,1,Very High,Water,0.0438,0.0438,0.0438
2,2037,1,Very High,Water,0.0446,0.0446,0.0446
2,2038,1,Very High,Water,0.0454,0.0454,0.0454
